id	Definition
PWN:building_material.n.01	建物の建設に用いられる資材
PWN:building.n.01	屋根と壁があり、1つの場所にほぼ永久的に立っている構造物
PWN:buildup.n.01	蓄積を増加させる行為
PWN:bulbous_plant.n.01	球根から育つ植物
PWN:bulge.n.01	膨れ出るか、突出しているか、その環境から突出する何か
PWN:bull.n.01	去勢されていない雄の畜牛
PWN:bullet.n.01	銃から発射される発射体
PWN:bumble.v.03	つっかえつっかえ話す
PWN:bump.n.01	打撲によって身体に生じるこぶ
PWN:bump.v.01	力や暴力にぶつかる
PWN:bun.n.01	質素であるか甘い小さな丸いパン
PWN:bunch.n.01	類似している物の密な集まり
PWN:bundle.n.02	持ち運んだり貯蔵したりするためいくつかのものを1つに縛ったもの
PWN:bundle.n.02	持ち運んだり貯蔵したりするためいくつかのものを1つに縛ったもの
PWN:burden.n.04	記録や論文で、膨らませる中心となる考え
PWN:burden.v.01	荷で沈下する
PWN:bureaucracy.n.02	非選挙で登用された公務員がほとんどの政府当局によっておもに管理される政府
PWN:burn.v.01	火によって破壊する
PWN:burn.v.03	燃焼を経る
PWN:burn.v.06	特に怒りまたは愛情のような、強い感情を感じる
PWN:burn.v.07	燃焼を被る原因
PWN:burn.v.15	熱、火または放射線による火傷
PWN:burst.v.01	まるで内圧からあるように、突然、そして、激しく、開く
PWN:burst.v.04	突然、精力的に、または、激しく動く
PWN:bury.v.01	視界から覆う
PWN:bury.v.02	墓または墓の場所
PWN:bus.n.01	多くの乗客を乗せる乗り物
PWN:bus.n.04	古くて信頼できない車
PWN:business_activity.n.01	商業事業の一部として企てられる活動
PWN:business_relation.n.01	異なる企業間の関係
PWN:business.n.01	商工業の会社とその構成員
PWN:business.n.05	当面の目的
PWN:business.n.06	多くの商業活動
PWN:business.n.09	俳優が演劇効果のために演じる付随的な動き
PWN:businessman.n.01	商工業に従事する人（特に経営者や幹部社員）
PWN:businessperson.n.01	商工業に従事している資本家
PWN:bustard.n.01	強力な迅速な飛行ができる大きいずっしりとした体の主として陸生の狩猟鳥
PWN:bustle.n.01	急激で活発な動揺
PWN:busy.s.04	多くの活動で込み合っている、またはそれにとくちょうづけられる
PWN:busy.v.01	忙しい状態で
PWN:butcher.v.01	通常食糧消費のために殺す（動物）
PWN:butter_knife.n.01	切れ味が悪い小型ナイフ
PWN:butter.n.01	牛乳またはクリームをかき回して作る、食用の脂肪球の乳状液
PWN:butterfly.n.01	通常、こぶのある触覚と広い色の豊富な羽をもつ細い体を持つ昼行動性の昆虫
PWN:buttock.n.01	人間の尻を形成する、2つの大きな筋組織の肉塊
PWN:buttocks.n.01	人間の体のうち、自分が上に座る肉付きのよい部分
PWN:button.n.01	ボタン穴を通してはまるようにシャツやコートなどに縫われた丸い留め
PWN:buy.v.01	購入によって得る
PWN:buy.v.03	価値があるか、買うことができる
PWN:by.r.01	任意の点を通過するように
PWN:byssus.n.01	たとえばイガイガ一定の表面に素早く移動するつよう線状のふさ
PWN:cab.n.02	小型の二輪馬車
PWN:cab.n.03	乗客を望む場所に連れて行き金を受けとるのを仕事にしている人が運転する車
PWN:cabbage.n.01	様々なキャベツ類の総称
PWN:cable.n.02	電気、光学式シグナル、電力を送るための導線
PWN:cadaver.n.01	人間の死体
PWN:cadmium.n.01	軟質の蒼白な延性のある順応性である有毒な二価金属元素
PWN:caftan.n.02	ゆったりとした袖に足首までとどくサッシュ（帯）の付いた（綿か絹の）覆い
PWN:cage.n.01	鳥や動物を入れておくものでワイヤや金属製の棒でできている
PWN:cake.n.03	小麦、砂糖、卵と脂の混合物でつくられるまたはそれをもとにした焼き物
PWN:calabash.n.01	ヒョウタンノキの丸いヒョウタン
PWN:calcium.n.01	明るい炎を上げて燃焼する白色の金属元素
PWN:calculate.v.01	数学的演算や計算をする
PWN:calculation.n.01	計算の手順
PWN:calculus.n.01	鉱物塩が凝結してできた固い塊
PWN:calendar_day.n.01	深夜から深夜までの1日
PWN:calendar_month.n.01	暦年を12に分けた中の1つ
PWN:calendar_year.n.01	グレゴリオ暦による1年（1月1日から12月31日まで）
PWN:calendar.n.01	1年の始まり、長さ、区分を規定する時間測定のシステム
PWN:calendar.n.03	日にちの表配列（通常は1年間）
PWN:calf.n.01	家畜牛の若い
PWN:calf.n.02	筋肉でできたすねの裏側
PWN:calibration.n.01	測定器具の精度を（規格との比較によって）調べたり調節したりする行為
PWN:californium.n.01	放射性の超ウラン元素
PWN:call_on_the_carpet.v.01	厳しくあるいは怒って避難する
PWN:call.n.01	電話接続
PWN:call.n.09	要望
PWN:call.v.03	（人と）電話で連絡をとる、または連絡を取ろうとする
PWN:call.v.05	来るように指図、要求、または命令する
PWN:call.v.07	会議を招集する
PWN:caller.n.01	社交上、あるいは商売上の訪問者
PWN:calling_card.n.02	訪問したことを示すために残される印刷されたか書面の挨拶
PWN:calm.a.02	（天気について）嵐または風がない
PWN:calm.s.01	扇動されない
PWN:calm.v.03	特に興奮状態のあとに、静か、または穏やかに成る
PWN:camel.n.01	砂漠地域で役畜または乗用獣として使われる反芻動物
PWN:camouflage.n.03	隠したりだましたりするための手段あるいは戦略
PWN:camp.n.02	キャンプ内に一緒に住む人々のグループ
PWN:camp.n.03	郊外にある旅行者や行楽客のための一時的な泊まり場所
PWN:campaign.n.02	ある考えを推し進める、またはある目的に向かっていこうとする一連の活動
PWN:campaign.n.03	特定の目的を達成することを目指す幾つかの関連した作戦（通常、地理的そして時間的制約をうける）
PWN:camper.n.02	旅行中キャンプするための設備を備えたリクリエーション用車両
PWN:campfire.n.01	（キャンプなどで）暖を取ったり調理したりするための、小さな野外のたき火
PWN:can.n.01	真空密閉された金属容器で食物・飲み物・塗料などを入れる
PWN:can.v.01	缶または缶詰で保存する
PWN:canal.n.03	ボート、あるいはかんがい用に作られた、細長い水路
PWN:cancellation.n.01	取り消す行為
PWN:candle.n.01	中央に芯のある棒状の臘
PWN:candy.n.01	香りをつけた砂糖で作った甘さたっぷりの菓子で、たいていは果実やナッツを入れる
PWN:canine.n.01	切歯と小臼歯の間に位置する4つのとがった円錐歯（各々のあごに2つある）のうちの1つ
PWN:canine.n.02	引っ込まない爪と典型的な長い鼻を持つ様々な裂脚類の哺乳動物各種
PWN:canister.n.02	お茶や小麦粉のようなドライフードを蓄えて置くための金属容器
PWN:cannon.n.01	通例車輪の付いた大きい銃
PWN:canoe.n.01	小型の軽いボート
PWN:canvas.n.01	重く目の詰んだ織り布
PWN:canvas.n.03	物語風の、もしくは小説的、劇的記述のための背景
PWN:cap.n.01	ぴったりした頭飾り
PWN:cap.n.01	ぴったりした頭飾り
PWN:cap.n.02	（びんなどの）ふたの部分
PWN:cap.n.04	覆いまたは保護するものとして機能する何か
PWN:cap.n.05	きのこの様に肥満した真菌の茎の上に頭部を形成する傘またはコーンに似た結果構造
PWN:cape.n.01	水域に突出する細長い土地
PWN:capital.n.01	これからの資産形成に役立てられる資産
PWN:capital.n.02	人や企業によって所有された金銭または資産と経済的価値における人的資源という形態の富
PWN:capital.n.03	政府の所在地
PWN:capital.n.08	エンタブレチュアを支持する円柱の上部
PWN:capitalist.n.02	事業において資本を投資する人（特に大型事業で）
PWN:capitulation.n.03	降伏する（通常同意された状況下で）の行為
PWN:caprice.n.01	突然の欲望
PWN:capsicum.n.01	トウガラシをつけるトウガラシ属の種々の熱帯植物の総称
PWN:capture.v.01	漠然としたものを描写または表現できる
PWN:car.n.01	4輪の自動車
PWN:car.n.02	鉄道のレールに適合させた車両
PWN:carbon.n.01	3つの同素形が存在する豊富な非金属の4価元素：非晶質炭素、石墨、およびダイヤモンド
PWN:carcase.n.01	特に屠殺され、食物とするために整えられた動物の死体
PWN:card_game.n.01	トランプを使って行うゲーム
PWN:card.n.01	堅い紙の小片のセットの１つで、色々な印がつけられていて、ゲームをしたり、運勢を占ったりするのに使用される
PWN:card.n.04	たいてい長方形の、薄い板紙
PWN:card.n.08	（ゴルフにおけるような）スコアを記録したもの
PWN:cardinal_compass_point.n.01	羅針盤の主要な四方位の1つ
PWN:care.n.01	誰かまたは何かに処遇を施したり、または注意を払うこと
PWN:care.n.05	安全に対する責任を暗示する配慮と経営
PWN:carelessness.n.01	慎重でない人柄、または犠牲に耐えない人柄
PWN:caress.v.01	愛情に満ちた、または、愛情のこもったやり方で触れる、または、軽く撫でる
PWN:cargo.n.01	大きい車両で運ばれる品物
PWN:caribou.n.01	雄雌両性とも大きな枝角を持つ北極鹿
PWN:carnivore.n.01	地上性または水生の食肉哺乳動物
PWN:carp.n.01	しばしば飼育される魚の脂肪の少ない肉
PWN:carpenter.n.01	木工品を作ったり修理したりする大工
PWN:carriage.n.02	馬が引いている車輪付きの車
PWN:carrot.n.01	栽培されているニンジン植物の濃いオレンジ色の食用の根
PWN:carry_through.v.01	実施する
PWN:carry.v.02	自らを有する
PWN:carry.v.04	何かを表現するための方法として処理する
PWN:carry.v.23	承認か支持を勝ち取る
PWN:cartoon.n.02	矢継ぎばやに映されると動いている錯覚を与える一連のマンガを撮影することにより作成される映画
PWN:carve.v.01	彫刻により形成する
PWN:case.n.01	何かの発生
PWN:case.n.05	いくつかの物体を運ぶための持ち運び可能な容器
PWN:case.n.11	何らかの方法で他の語に関する名詞または代名詞または形容詞（しばしば、抑揚により特徴づけられる）
PWN:cash.n.01	紙幣や硬貨の形態をした貨幣
PWN:cashew.n.01	火を通すと食べられる腎臓型の堅果を持った、熱帯アメリカの常緑高木
PWN:cassava.n.01	キャッサバ植物の根っこをこして乾かすことで作られたでんぷん
PWN:cassava.n.02	乾燥し、洗脱した後に主食として食べられるキャッサバ根
PWN:cassava.n.03	栄養価の高いでんぷんを生む肉質のある根を持つ葵根属のいくつかの植物
PWN:cast.v.07	鋳型または型へ注ぐことで形作る（たとえば蝋または金属で）
PWN:cast.v.07	鋳型または型へ注ぐことで形作る（たとえば蝋または金属で）
PWN:castle.n.03	チェスの駒で、チェスボードのサイドに平行に駒のないマスをいくつでも動ける
PWN:castle.n.03	チェスの駒で、チェスボードのサイドに平行に駒のないマスをいくつでも動ける
PWN:cat.n.01	通常、厚く柔らかい毛皮を持ち、吠えることのできないネコ科の哺乳類：家ネコ
PWN:catastrophe.n.02	極度の（通常取り返しのつかない）崩壊と不運な状態
PWN:catch.n.09	手で物をつかむ行為
PWN:catch.v.02	すぐに、突然、またはちょっとの間、感覚で見抜く
PWN:catch.v.04	動きを捕まえ、抑制し、止めるようにしっかりと押さえる
PWN:catch.v.12	うたれるまたは影響される
PWN:catch.v.14	通常、話し手に知られずに聞く
PWN:catch.v.27	キャッチャーである
PWN:catcher.n.01	捕手のポジションでプレーする人
PWN:category.n.02	概念的な構成を分類、調整する一般概念
PWN:caterpillar.n.01	蠕虫状でしばしば明るい色で毛で覆われたまたはとげで覆われた蝶または蛾の幼虫
PWN:cathode.n.01	電気装置に入っている電子源である負に荷電する電極
PWN:cation.n.01	陽電気を帯びた原子
PWN:cattle.n.01	性別や年齢に関わらずグループとしての家畜化したウシ科の動物
PWN:cauliflower.n.01	たくさんの白い花の芽の大きな食用の頭頂部を持つ植物
PWN:causal_agent.n.01	物事の起因となる物
PWN:cause_to_be_perceived.v.01	認識できる特性がある
PWN:cause.n.01	何かの起源である発生力を提供する出来事
PWN:cause.v.01	引き起こす
PWN:causing.n.01	何かが起こる原因となる行為
PWN:cauterize.v.01	熱した鉄、電流または腐食剤を使用することで（組織）を燃やす、焦がす、または凍らせる
PWN:caution.n.01	用心深い特性
PWN:cave.n.01	地面の表面、または海からのアクセスのある地下の囲い地から成る地層
PWN:cavil.v.01	つまらないことに文句を唱える
PWN:cavity.n.03	歯の柔らかい腐った領域
PWN:cavity.n.04	身体内の自然のくぼみまたは洞
PWN:ceiling.n.01	部屋の内側の頭上の裏張り
PWN:celebrate.v.02	お祝いをする
PWN:celebrated.s.01	広く知られ、尊重される
PWN:celebration.n.01	何かの楽しい出来事を記念した特別のお祝いの機会
PWN:celebration.n.02	どんな嬉しい気分転換でも
PWN:celebration.n.03	ふさわしいしきたりを全て含んだ聖礼典か厳粛な儀式の公演
PWN:celestial_body.n.01	空に見られる自然物
PWN:celestial_point.n.01	天上（天球の）のポイント
PWN:celestial_sphere.n.01	天体投影しているように見える、仮想の天球の見かけ上の表面
PWN:cell.n.02	すべての生き物の形態的・機能的基本単位
PWN:cellular_telephone.n.01	小さい区画に分割された地域で使う手で持てる大きさの移動ラジオ電話で、各区画は固有の短距離交換器／受信器をもつ
PWN:cemetery.n.01	埋葬に使用される一区画の土地
PWN:center.n.01	より大きなものの内部の、ほぼ真ん中にある領域
PWN:center.n.03	ある特定の活動に従事する建物
PWN:center.n.04	線の両端、あるいは図形の両端から等距離にある点
PWN:central.n.01	電話からの線は通信を許可するために接続される情報通信として機能する仕事場
PWN:century.n.01	100年の期間
PWN:cerebral.a.02	大脳または脳の、あるいは、大脳または脳に関する
PWN:ceremony.n.01	特別な機会にとり行われる公式行事
PWN:ceremony.n.03	厳粛な場での、礼儀正しい、もしくは伝統にのっとった振る舞い
PWN:cerium.n.01	ランタン系列に属する、延性のある灰色の金属元素
PWN:certain.a.02	疑いまたは不確実性を持たないか感じないさま
PWN:certain.a.03	疑う余地なく疑いもなく立証された
PWN:certain.a.04	起こるのは、確実である
PWN:certain.s.01	明確だが、指定されていないあるいは特定されていない
PWN:certainty.n.01	確かである状態
PWN:certainty.n.02	何か確実なもの
PWN:certificate.n.01	述べられている事実が真実であることを証明する文書
PWN:cerumen.n.01	耳管の腺から分泌される柔らかで黄色い蝋
PWN:cesium.n.01	柔らかで銀灰色の延性のある金属元素（平温では液体で存在する）
PWN:chain.n.01	関連し合っているかのようにお互いに影響し合う一連の事柄
PWN:chain.n.02	（一般に有機分子中の）一連の連鎖した原子
PWN:chain.n.03	（通例金属の）輪やリンクが互いにぴったりくっついて柔軟性のあるひもを形成する
PWN:chair.n.01	一人用の座席で、背もたれがある
PWN:chalk.n.01	柔らかくて白っぽい色をした方解石
PWN:challenge.v.02	挑戦を表明する
PWN:chamber.n.01	天然のまたは人工の囲まれた空間
PWN:chameleon.n.03	体色変化が可能な、飛び出す舌を持つアフリカ・マダカスカル産のトカゲ
PWN:champion.n.01	競技で優勝した人
PWN:chancellor.n.02	国家元首である人（数カ国で）
PWN:chandelier.n.01	枝分かれした照明器具
PWN:change_by_reversal.v.01	反対に変わる
PWN:change_integrity.v.01	物理的な構造の変更
PWN:change_magnitude.v.01	サイズまたは大きさの変化
PWN:change_of_direction.n.01	あるものの方向を変える行為
PWN:change_of_integrity.n.01	何かの統一性または全体性を変える行為
PWN:change_of_location.n.01	何かの場所を変える空間での動き
PWN:change_of_magnitude.n.01	何かの量や大きさを変える行為
PWN:change_of_state.n.01	何かを本質的に異なる何かに変える行為
PWN:change_posture.v.01	体の位置を変える
PWN:change_shape.v.01	異なる姿、あるいは形にをとる
PWN:change_state.v.01	変形または位置または行動の変化を受ける
PWN:change_surface.v.01	表面の変化を経るか、それを引き起こす
PWN:change.n.01	何かが1つの状態または段階からもう一つに通過するときに、起こる出来事
PWN:change.n.03	何かを変える行為
PWN:change.v.01	変化させる
PWN:change.v.02	変化する
PWN:change.v.03	永久にそれかその前の特性か本質を失わずに何らかの特定の様子で異なるものになる
PWN:change.v.05	服を着替える
PWN:change.v.06	別のものと交換する、取り替える、通常同じ種類またはカテゴリーのものと
PWN:changeless.s.02	本質的に不変の
PWN:channel.n.01	電気信号が通る経路
PWN:chap.n.01	少年または男
PWN:chapter.n.01	書物の一部分
PWN:character_set.n.01	書面または印刷で統一的に使用される文字を配列した一覧
PWN:character.n.03	人々の教訓と倫理行動と反応を決定する先天的な固定概念
PWN:character.n.04	劇中での俳優の人物の描写
PWN:character.n.05	ある性質の（通常、風変わりな）人
PWN:character.n.08	言葉を表すために使われる書かれた記号
PWN:characteristic.n.02	物事を特色付ける性質
PWN:characterize.v.02	独特
PWN:charcoal.n.01	空気のない中で、木や他の有機物質を加熱して得られる炭素質の物質
PWN:charge.n.03	物やサービスについて請求される金額
PWN:charge.n.08	（税金などの）財政上の負債
PWN:charge.v.03	支払いを要求する
PWN:charge.v.08	能力を満たすあるいはを取り入れる
PWN:chart.n.01	情報のビジュアルな表示
PWN:chase_away.v.01	立ち去る力
PWN:chase.v.01	捕らえる目的で追いかける
PWN:chase.v.03	溝を掘る
PWN:chatter.v.01	何度も、または抑制できないほどカチカチ音を立てる
PWN:chatter.v.04	（些細な問題について）急速に絶えず話す
PWN:cheap.a.01	価格が比較的低い、または安値で課金しているさま
PWN:cheat.v.01	偽りによって誰かから何かを奪う
PWN:check.n.01	銀行に払い出しを命じる証書
PWN:check.n.06	検査または検証する行為
PWN:check.v.01	正確さ、質、または状態を確かめるために吟味する
PWN:checkerboard.n.01	64のますが互い違いに2色に塗られているボード
PWN:checkers.n.01	それぞれ12の部分がある2人のプレーヤーのためのチェッカーボード・ゲーム
PWN:checkmate.n.02	相手のキングが、逃げられず、また防げないような攻撃となる一手
PWN:cheek.n.01	顔の下の目の側面のどちらか
PWN:cheer.v.03	（ひとに）より幸せに、または楽しくしてもらうようにする
PWN:cheer.v.04	快活になる
PWN:cheese.n.01	凝乳を圧縮して固体状にした食物
PWN:chemical_element.n.01	それ以上単純な物質には分離できず、単独であるいは結合してあらゆる物を構成する、100を超える知られている物質（うち92は自然界に存在する）
PWN:chemical.n.01	原子または分子の変化を含む反応により生成される、また使われる物質
PWN:chemistry.n.01	成分の科学
PWN:cherished.s.01	好きである愛情の感覚または、を示すことにより特徴づけられる
PWN:cherry.n.01	様々な桜の木、特にアメリカ桜の木材
PWN:cherry.n.03	硬い種がひとつ入った赤い果物
PWN:chess.n.02	2人のプレーヤーが特定のルールに従い、16の駒を動かすボードゲーム
PWN:chest_of_drawers.n.01	洋服を保管するための引きだし付き家具
PWN:chew_over.v.01	主題に関して深く考える
PWN:chew_the_fat.v.01	多すぎる情報を交換し合うことなく、社会的に話す
PWN:chew.n.02	飲み込めるくらい柔らかくなるよう食べ物を口の中で噛み砕く
PWN:chew.v.01	咀嚼（食物）
PWN:chewing_gum.n.01	噛むための調製品（通常、甘く味付けられたチクルゴムからなる）
PWN:chicken_coop.n.01	飼鳥類用の農舎
PWN:chicken.n.02	肉または卵用に飼育される家禽
PWN:chief.s.01	最も重要な要素
PWN:child.n.01	両方の性別の若者
PWN:child.n.02	様々な年齢の人間の子供（息子あるいは娘）
PWN:childhood.n.01	子供である人生の一時期
PWN:childhood.n.02	幼年期と青年期の間の年齢の子供のこと
PWN:chili.n.02	激辛で、特別な辛味をもつ、細くとがったコショウ
PWN:chimney.n.01	火からの煙が建物の壁または屋根を通じて運ばれる道を提供する縦の溝
PWN:chin.n.01	下顎の突き出た部分
PWN:china.n.01	東アジアで広大な領土を占める共産主義国
PWN:chinese.n.01	シナ・チベット語族の言語の総称で、中国で話される
PWN:chinese.n.02	中華人民共和国または中華民国の出身者、または、居住者
PWN:chip.v.01	取り除く（全体からの部分）
PWN:chip.v.05	小さな部分片を取り除く
PWN:chirp.n.01	小さい鳥や虫による鋭い音
PWN:chisel.n.01	削いだ刃のある平たい金属の刃を持つ刃物
PWN:chlorine.n.01	ハロゲン族に属する、一般的な非金属元素
PWN:chocolate.n.02	焼かれた地面カカオ豆から作られた食物
PWN:choice.n.01	選挙、あるいは選抜された物や人
PWN:choice.n.02	選ぶ行為
PWN:choke.v.04	（誰かのもの）のどを収縮させて、呼吸しないようにする
PWN:cholesterol.n.01	通常肝臓によって合成される動物ステロール
PWN:choose.v.01	選ぶ、多くの選択肢から選ぶ
PWN:chop.v.01	細かく切られる
PWN:chop.v.01	細かく切られる
PWN:chordate.n.01	脊索または脊柱を持つ脊索門の動物
PWN:christianity.n.01	旧約聖書に基づいた信念と慣習、そして新約聖書で表現されたキリストの教えと、救世主としてのキリストの役割を強調した一神教の体制
PWN:christmas.n.01	12月24日から1月6日までの期間
PWN:chromium.n.01	硬くもろい多価金属元素
PWN:chrysanthemum.n.01	キクの花
PWN:church_service.n.01	教会で行われる礼拝
PWN:church.n.01	キリスト教徒のグループで、彼ら自身の信仰を持ち、礼拝を形成した
PWN:church.n.02	市民（特にキリスト教徒の）崇拝の場所
PWN:cigarette.n.01	紙に包んだ細かく挽いたタバコ
PWN:cinema.n.02	映画が上映される劇場
PWN:cinematic.a.01	映画館の、映画館に関する、または、映画館に特徴的な
PWN:circle.n.01	2本の軸が等しい長さである楕円
PWN:circle.n.03	円の形に近いもの
PWN:circulate.v.03	分配が引き起こされる
PWN:circumcision.n.03	割礼を施す行為
PWN:circumstance.n.01	何らかの出来事か活動に伴うか、または影響を及ぼす状態
PWN:circumstance.n.03	意思決定を行うとき、心に留めておかなければいけない情報
PWN:citizen.n.01	ある国、または、別の政治共同体に属する生来の、または、帰化した構成員
PWN:citizenry.n.01	州または国の一般人の集まり
PWN:citrus.n.01	厚い皮と果汁の多い果実を持つ柑橘類の多くの果物のどれか
PWN:city_district.n.01	町または都市の地区
PWN:city.n.01	大きくて人口密度が高い都市部
PWN:city.n.03	大きくて人口の密集した自治体に住む人々
PWN:civil_authority.n.01	民間の事件で権力を行使する人
PWN:civil_law.n.01	州や国家が取締のために制定した法典
PWN:civilization.n.01	社会的発展（例えば法的、政治的、宗教的に複雑な組織を伴う）の先進の状態の社会
PWN:claim.n.01	（お金または財産に対するような）権利の主張
PWN:claim.v.02	その人の与えられるべきもの、または資産であると要求する
PWN:claim.v.03	たとえば負債のようなものへの法的権利を求める、または合法的に求める
PWN:claim.v.05	状況の好ましくない結果または出来事として受け入れる
PWN:clash.n.02	人と人が争うこと
PWN:class.n.01	共通の属性を有する物の集まり
PWN:class.n.02	一緒に教えられる学生の集まり
PWN:class.n.03	同じ社会的・経済的・あるいは教育的地位を持つ人々
PWN:class.n.06	一緒に卒業する学生の集まり
PWN:classification.n.03	種類や範疇に選り分ける基本的な認知過程
PWN:classify.v.01	クラスまたはカテゴリーによって配置するまたは整える
PWN:clavicle.n.01	肩甲骨と胸骨を結ぶ骨
PWN:claw.n.01	鳥、ある種の哺乳動物、または爬虫類の爪先の鋭い曲がった角質の突起
PWN:clay.n.01	湿っているときに可塑性であるが、熱せられると固くなるとても細かい土
PWN:clean.a.01	ほこりまたは不純物を含まない
PWN:clean.v.01	ほこり、汚物または不必要な物質を除去することできれいにする
PWN:clean.v.02	羽または壁孔のような、不必要な物質を除去する
PWN:clean.v.10	から殻または外皮を取り除く
PWN:cleaning.n.01	何かをきれいにする行為
PWN:cleanness.n.01	清潔である状態
PWN:cleanse.v.01	その人の体またはその部品を清める、洗うことによるように
PWN:cleansing_agent.n.01	何かを綺麗にするのに用いられる調合薬
PWN:clear.a.01	心を見ればすぐにわかる
PWN:clear.s.03	自由な通行または意見の余裕を持つさま
PWN:clear.v.10	不明瞭さまたは曖昧さをなくす
PWN:clear.v.20	明白、明るい、軽い、あるいは半透明にする
PWN:clear.v.24	ガリガリ音を立てることによって、（のど）を解放する
PWN:cleave.v.01	刃物などの道具で切り離す、または切る
PWN:cleave.v.01	刃物などの道具で切り離す、または切る
PWN:clemency.n.02	処罰を与える任にある人物や機関によって、犯罪者に対して示される寛大さや同情
PWN:clergy.n.01	キリスト教において、集合的に聖職者（俗人と特別して）
PWN:clientele.n.01	顧客の総称
PWN:cliff.n.01	岩の高くて急な斜面
PWN:climb.n.03	何かに登る行為
PWN:climb.v.01	上向きにゆるやかであるか連続した進歩を伴う
PWN:cling.v.01	緊密に接触した状態またはそのようになる
PWN:clique.n.01	共通の目的を持つ人々の排他的な仲間
PWN:cloak.n.02	ゆったりした外套
PWN:clock_time.n.01	時計によるある時点を読み取る
PWN:clock.n.01	時刻を示す時計
PWN:clock.v.01	イベントや活動の時間、または継続期間、あるいはある一定期間活動する人を測定する
PWN:clog.n.01	通例木の底のついた履物
PWN:clog.v.01	妨げになる、または妨げられる原因になる
PWN:close.s.12	密接しているが心地よくなじんだ
PWN:close.v.01	入り口や通路を塞ぐように移動する
PWN:close.v.02	閉められる
PWN:cloth_covering.n.01	布製の覆い
PWN:clothing.n.01	人の体に着られるようにデザインされた覆い
PWN:cloud.n.01	目に見える粒子（例えば、煙かほこり）かガスのあらゆる堆積
PWN:cloud.n.02	かなりの高度で浮遊している、目に見える水や氷の粒子が集まったもの
PWN:cloudy.s.03	（液体について）沈殿物を伴って濁る
PWN:club.n.02	類似の関心を持つ人々の公式な協会
PWN:club.n.03	一方の端がより大きくなっている頑丈な杖
PWN:clubhouse.n.01	クラブによって占められる建物
PWN:coach.n.01	選手やチームの指導責任者
PWN:coach.v.01	（だれかを）教えて、監督する
PWN:coal.n.01	石炭紀において堆積した炭化した植物質でなる化石燃料
PWN:coalition.n.02	結びついて1つの統一体になっていること
PWN:coat.n.01	袖を持ち肩から下に向けて体を覆う外側の衣服
PWN:coat.v.01	コートを施す
PWN:coating.n.01	何かの上の薄い層
PWN:cobalt.n.01	硬質で強磁性の銀白色の2価または3価の金属元素
PWN:cobbler.n.01	靴を作ったり修理したりする人
PWN:cock.n.04	成長した雄のニワトリ
PWN:cockroach.n.01	非常に多くの主に夜行性の昆虫各種
PWN:cocoa.n.01	ココア粉とミルクと砂糖から作られる飲料
PWN:coconut.n.02	大きな堅い殻に入った卵形の木の実、繊維質の皮の中に厚い白い果肉で囲まれたうろがあり、（新鮮な場合）液体やミルクが詰まっている
PWN:cod.n.02	重要な北大西洋食用魚の脂肪の少ない白い肉
PWN:code.n.01	規則、原理、法のひとそろい（特に書かれたもの）
PWN:code.n.02	簡潔さか秘密主義を必要とするメッセージを送るのに使用される記号化体系
PWN:code.v.02	日常言語を符号に変換する
PWN:coelenterate.n.01	単に1つの孔と刺す構造をした触手を持つ嚢のような体を持つ放射状に対称な動物
PWN:coerce.v.01	圧力または必要性を通じてさせることで、身体的、道徳的、または、知的な手段によって行う：
PWN:coevals.n.01	同じ時代に生きている人々やほぼ同年代の人々
PWN:coffee.n.01	挽いたコーヒー豆の浸出液から成る飲料
PWN:cognition.n.01	知覚、学習、論理的思考の心理的な結果
PWN:cognitive_factor.n.01	結果を生むのに貢献する非物理的なもの（状況や影響など）
PWN:cognitive_state.n.01	人の認知過程の状態
PWN:coherence.n.01	結合していること
PWN:coil.n.01	連続した輪で巻かれた何かで成る構造物
PWN:coin.n.01	（一般に円形）貨幣として使われる金属片
PWN:coinage.n.01	集合的に鋳造する
PWN:coke.n.01	石炭の蒸留により作られる炭素燃料
PWN:cold.a.01	低温、あるいは不十分な温度であること、または、寒いと感じること、または、例えば氷や冷凍で冷やされているさま
PWN:cold.a.01	低温、あるいは不十分な温度であること、または、寒いと感じること、または、例えば氷や冷凍で冷やされているさま
PWN:cold.n.01	鼻と呼吸器（肺を除く）に炎症を起こす軽症のウィルス性疾患
PWN:coldness.n.02	愛情または熱意の欠如
PWN:coldness.n.03	熱のないこと
PWN:collaborate.v.01	計画の共同作業を一緒にする
PWN:collapse.n.01	機能の突然の不全または完全に物理的な疲弊
PWN:collar.n.01	首周りに合い、通常折り重なっているバンド
PWN:collar.v.01	保護する
PWN:collection.n.01	ひとまとまりにされた、またはひとつのまとまったもの全体とみなされるいくつかの物
PWN:collection.n.02	様々な作品を含む出版物
PWN:collection.n.04	何かを集める行為
PWN:collective.a.02	全体または集計を形成するさま
PWN:college.n.03	高等教育の施設が収容される建物の複合体
PWN:collision.n.01	2つ以上の物体がぶつかること
PWN:collocate_with.v.01	一緒に行くか、起こる
PWN:colonialism.n.01	より強い国によるより弱いものからの搾取
PWN:colony.n.01	祖国との関係を維持しつつ、遠くの土地へと移住し開発する人々
PWN:color.a.01	色を有する、あるいは色を発生させることができる
PWN:color.n.01	それらが放つ、伝導する、あるいは反射する光によって生じる、物の目で見ることのできる属性
PWN:color.n.01	それらが放つ、伝導する、あるいは反射する光によって生じる、物の目で見ることのできる属性
